id,MW,cLogP,HBD,HBA,RotB,charge
ZINCg6000000rUyc,217.23199999999997,0.059679999999999955,0,5,3,0
ZINCg6000000rUye,224.26399999999995,0.07930000000000004,2,5,7,0
ZINCg6000000rUyw,222.248,0.09579999999999966,1,4,3,0
ZINCg6000000rUyF,244.32,0.08299999999999985,2,7,6,0
ZINCg6000000rUyJ,239.30399999999997,0.08729999999999999,1,6,5,0
ZINCg6000000rUyU,253.29499999999993,0.03709999999999991,1,4,9,0
ZINCg6000000rUz2,244.276,1.9999999999742446e-05,2,5,5,0
ZINCg6000000rUza,249.33199999999997,0.08050000000000046,0,5,7,0
ZINCg6000000rUzj,224.30399999999997,0.08589999999999992,1,3,4,0
ZINCg6000000rUzk,223.27599999999998,0.09240000000000015,2,2,3,0
ZINCg6000000rUzD,219.248,0.027679999999999816,2,5,4,0
ZINCg6000000rUzJ,261.32800000000003,0.09479999999999994,2,5,4,0
ZINCg6000000rUzL,247.36399999999995,0.07910000000000089,2,3,5,0
ZINCg6000000rUzO,225.24799999999996,0.007919999999999927,0,6,4,0
ZINCg6000000rUAb,227.26399999999995,0.022399999999999975,2,3,4,0
ZINCg6000000rUAw,228.29199999999992,0.06270000000000053,2,3,8,0
ZINCg6000000rUAE,223.31999999999994,0.0523000000000009,1,3,3,0
ZINCg6000000rUAR,233.26199999999994,0.08470000000000028,2,3,2,0
ZINCg6000000rUAS,238.20899999999995,0.025399999999999534,2,3,2,0
ZINCg6000000rUAY,223.31999999999994,0.053900000000000725,1,3,2,0
ZINCg6000000rUBj,224.30399999999995,0.024499999999999744,3,3,5,0
ZINCg6000000rUBn,233.26199999999994,0.003200000000000147,3,3,4,0
ZINCg6000000rUBt,220.27599999999995,0.02789999999999937,3,3,4,0
ZINCg6000000rUBx,222.24799999999996,0.07649999999999957,2,5,5,0
ZINCg6000000rUBF,223.27999999999997,0.05759999999999943,3,4,5,0
ZINCg6000000rUBH,233.26199999999994,0.003200000000000147,3,3,3,0
ZINCg6000000rUBV,228.29199999999997,0.07580000000000053,2,4,7,0
ZINCg6000000rUBX,226.27599999999995,0.08360000000000029,2,3,5,0
ZINCg6000000rUCd,223.27599999999998,0.09079999999999933,2,2,4,0
ZINCg6000000rUCp,223.31999999999996,0.005600000000000271,3,3,5,0
ZINCg6000000rUCr,223.23199999999997,0.09752,2,4,4,0
ZINCg6000000rUCF,223.27599999999998,0.09240000000000004,2,3,6,0
ZINCg6000000rUDw,221.26,0.08061999999999969,1,4,2,0
ZINCg6000000rUDE,225.24399999999997,0.07049999999999956,3,3,5,0
ZINCg6000000rUDO,234.24599999999995,0.0368,3,3,4,0
ZINCg6000000rUDP,224.30399999999995,0.039199999999999735,3,3,5,0
ZINCg6000000rUDT,224.30399999999997,0.03759999999999991,3,3,4,0
ZINCg6000000rUEb,223.232,0.08019999999999938,3,5,5,0
ZINCg6000000rUEg,223.27599999999998,0.014199999999999546,2,4,5,0
ZINCg6000000rUEl,234.24599999999995,0.03679999999999978,3,3,3,0
ZINCg6000000rUEo,224.26399999999998,0.0911999999999995,3,4,5,0
ZINCg6000000rUEC,221.264,0.0976999999999999,0,5,3,0
ZINCg6000000rUEG,223.276,0.09240000000000015,2,2,2,0
ZINCg6000000rUEH,226.27599999999998,0.08520000000000011,2,3,5,0
ZINCg6000000rUEM,226.23199999999997,0.04599999999999982,1,4,5,0
ZINCg6000000rUF4,225.24799999999996,0.007499999999999396,1,5,5,0
ZINCg6000000rUF5,224.26399999999998,0.008519999999999472,2,4,4,0
ZINCg6000000rUF8,239.19299999999996,0.05900000000000005,2,3,2,0
ZINCg6000000rUFi,227.25999999999996,0.0873999999999997,1,4,3,0
ZINCg6000000rUFl,244.35999999999993,0.08840000000000003,2,4,5,0
ZINCg6000000rUFu,221.26,0.07229999999999936,2,4,5,0
ZINCg6000000rUFA,228.29199999999992,0.0653999999999999,2,4,4,0
ZINCg6000000rUFK,231.29199999999992,0.09109999999999996,2,4,8,0
ZINCg6000000rUFQ,224.264,0.09019999999999989,2,4,5,0
ZINCg6000000rUFY,230.28299999999996,0.08339999999999992,2,3,4,0
ZINCg6000000rUGb,228.29199999999992,0.08530000000000026,3,3,8,0
ZINCg6000000rUGd,231.29199999999994,0.09109999999999996,2,4,8,0
ZINCg6000000rUGi,229.27999999999997,0.053899999999999615,4,3,5,0
ZINCg6000000rUGH,228.29199999999997,0.07740000000000036,2,3,8,0
ZINCg6000000rUH3,223.31999999999994,0.06540000000000123,1,3,3,0
ZINCg6000000rUH5,223.31999999999994,0.06540000000000123,1,3,3,0
ZINCg6000000rUH6,223.31999999999994,0.06540000000000123,1,3,3,0
ZINCg6000000rUHc,225.24799999999996,0.007919999999999927,0,6,4,0
ZINCg6000000rUHg,227.26399999999995,0.023999999999999855,2,3,5,0
ZINCg6000000rUHi,227.26399999999995,0.022399999999999975,2,3,3,0
ZINCg6000000rUHj,227.26399999999995,0.022399999999999975,2,3,3,0
ZINCg6000000rUHo,227.26399999999995,0.022399999999999975,2,3,4,0
ZINCg6000000rUHz,227.26399999999995,0.022399999999999975,2,3,4,0
ZINCg6000000rUHZ,229.27599999999995,0.09469999999999967,2,4,6,0
ZINCg6000000rUI3,225.24799999999996,0.027599999999999736,2,3,4,0
ZINCg6000000rUI4,229.27599999999995,0.09469999999999967,2,4,6,0
ZINCg6000000rUI9,225.292,0.05010000000000009,2,3,5,0
ZINCg6000000rUIi,240.288,0.07359999999999972,3,5,6,0
ZINCg6000000rUIk,221.26,0.09639999999999938,2,4,5,0
ZINCg6000000rUIn,230.28299999999993,0.08339999999999992,2,3,6,0
ZINCg6000000rUIx,223.27599999999998,0.01579999999999937,2,4,6,0
ZINCg6000000rUIH,230.26399999999995,0.08579999999999938,4,3,7,0
ZINCg6000000rUIN,244.35999999999993,0.08679999999999977,2,4,5,0
ZINCg6000000rUJ0,225.248,0.05801999999999935,3,5,6,0
ZINCg6000000rUJ3,229.31999999999996,0.034899999999999265,4,4,8,0
ZINCg6000000rUJc,262.356,0.03200000000000014,3,5,6,0
ZINCg6000000rUJd,223.27599999999993,0.04979999999999962,2,5,5,0
ZINCg6000000rUJp,249.3319999999999,0.021799999999999597,2,4,6,0
ZINCg6000000rUJr,249.33199999999994,0.020199999999999774,2,4,6,0
ZINCg6000000rUJt,249.33199999999994,0.020199999999999774,2,4,6,0
ZINCg6000000rUJI,242.29999999999998,0.09399999999999953,3,4,5,0
ZINCg6000000rUJP,310.173,0.007800000000000085,2,5,5,0
ZINCg6000000rUKe,223.31999999999996,0.0523000000000009,1,3,2,0
ZINCg6000000rUKf,238.20899999999995,0.025399999999999534,2,3,2,0
ZINCg6000000rUKn,242.34399999999997,0.011700000000000044,1,3,2,0
ZINCg6000000rUKu,220.27599999999998,0.04701999999999984,1,4,2,0
ZINCg6000000rUKx,226.27599999999995,0.06890000000000035,2,3,3,0
ZINCg6000000rUKT,224.30399999999995,0.024499999999999744,3,3,5,0
ZINCg6000000rUL0,223.31999999999996,0.004000000000000281,3,3,4,0
ZINCg6000000rULf,216.244,0.08277999999999941,2,4,4,0
ZINCg6000000rULn,221.26399999999998,0.04983999999999922,3,5,4,0
ZINCg6000000rULO,233.26199999999994,0.003200000000000147,3,3,3,0
ZINCg6000000rUM7,226.27599999999995,0.08360000000000029,2,3,5,0
ZINCg6000000rUM9,223.232,0.0160199999999997,3,3,5,0
ZINCg6000000rUMb,224.21599999999995,0.06089999999999951,1,5,5,0
ZINCg6000000rUMk,229.27599999999995,0.09469999999999956,2,4,6,0
ZINCg6000000rUMp,223.31999999999996,0.005600000000000271,3,3,5,0
ZINCg6000000rUMt,226.27599999999995,0.08360000000000029,2,3,4,0
ZINCg6000000rUMw,226.27599999999995,0.08200000000000046,2,3,5,0
ZINCg6000000rUMx,223.22799999999998,0.08529999999999988,2,3,4,0
ZINCg6000000rUMy,223.31999999999996,0.005600000000000271,3,3,5,0
ZINCg6000000rUMG,242.25599999999997,0.004399999999999793,3,5,5,0
ZINCg6000000rUMJ,228.29199999999997,0.07580000000000053,2,4,7,0
ZINCg6000000rUN0,242.30399999999997,0.05799999999999961,1,5,5,0
ZINCg6000000rUN8,227.25999999999996,0.08579999999999965,1,4,3,0
ZINCg6000000rUNg,228.29199999999994,0.037399999999999545,2,3,8,0
ZINCg6000000rUNp,227.25999999999996,0.08739999999999992,1,4,3,0
ZINCg6000000rUNQ,224.30399999999997,0.08590000000000009,1,3,2,0
ZINCg6000000rUO8,225.28799999999995,0.058099999999999596,3,3,5,0
ZINCg6000000rUOc,229.27599999999995,0.048599999999999755,2,4,4,0
ZINCg6000000rUOq,224.30399999999997,0.03759999999999991,3,3,4,0
ZINCg6000000rUOA,242.256,0.004400000000000126,3,5,5,0
ZINCg6000000rUOG,288.101,0.08509999999999984,4,3,3,0
ZINCg6000000rUOH,222.248,0.08343999999999929,3,5,4,0
ZINCg6000000rUOR,224.26399999999998,0.022099999999999564,2,5,5,0
ZINCg6000000rUOY,234.24599999999995,0.03679999999999978,3,3,3,0
ZINCg6000000rUPe,223.27599999999998,0.014199999999999546,2,4,5,0
ZINCg6000000rUPm,222.248,0.02799999999999958,2,5,4,0
ZINCg6000000rUPB,227.30399999999997,0.00660000000000005,2,4,4,0
ZINCg6000000rUPC,227.30399999999997,0.00660000000000005,2,4,4,0
ZINCg6000000rUPE,226.27599999999995,0.07050000000000017,2,3,5,0
ZINCg6000000rUPG,242.29999999999995,0.0038999999999997925,1,3,4,0
ZINCg6000000rUPO,220.232,0.026499999999999746,1,4,3,0
ZINCg6000000rUQ0,224.26399999999998,0.008519999999999472,2,4,4,0
ZINCg6000000rUQ4,227.25999999999996,0.0873999999999997,1,4,4,0
ZINCg6000000rUQi,228.29199999999992,0.0653999999999999,2,4,4,0
ZINCg6000000rUQj,224.30399999999995,0.037599999999999856,3,3,3,0
ZINCg6000000rUQx,223.27599999999998,0.01579999999999937,2,4,5,0
ZINCg6000000rUQM,225.28799999999995,0.05649999999999983,3,3,4,0
ZINCg6000000rUQU,228.29199999999997,0.03579999999999961,2,3,6,0
ZINCg6000000rUQX,228.29199999999997,0.01749999999999985,1,4,5,0
ZINCg6000000rURs,220.22799999999998,0.08289999999999992,3,3,3,0
ZINCg6000000rURt,224.264,0.09299999999999975,1,5,6,0
ZINCg6000000rURG,220.23199999999994,0.027100000000000013,2,5,3,0
ZINCg6000000rURI,224.26399999999992,0.06810000000000022,3,5,6,0
ZINCg6000000rURM,224.26399999999995,0.06649999999999989,3,5,5,0
ZINCg6000000rURP,224.26399999999998,0.06490000000000012,3,5,4,0
ZINCg6000000rURQ,224.26399999999995,0.06649999999999995,3,5,5,0
ZINCg6000000rUSb,227.25999999999996,0.04779999999999984,0,4,6,0
ZINCg6000000rUSp,218.26000000000002,0.08159999999999973,1,3,1,0
ZINCg6000000rUSx,241.31199999999995,0.04530000000000034,0,3,1,0
ZINCg6000000rUSz,241.31199999999995,0.046900000000000164,0,3,0,0
ZINCg6000000rUSB,241.31199999999995,0.046900000000000164,0,3,0,0
ZINCg6000000rUSM,225.33599999999996,0.009400000000000963,1,3,7,0
ZINCg6000000rUSY,221.191,0.004999999999999949,2,3,1,0
ZINCg6000000rUT3,227.25999999999993,0.09410000000000007,1,4,6,0
ZINCg6000000rUTb,227.25999999999996,0.09410000000000007,1,4,5,0
ZINCg6000000rUTj,223.27199999999993,0.05589999999999962,2,3,1,0
ZINCg6000000rUTn,220.232,0.0732999999999997,2,3,2,0
ZINCg6000000rUTp,223.27599999999998,0.05910000000000004,2,2,4,0
ZINCg6000000rUTw,224.26,0.04319999999999974,1,3,3,0
ZINCg6000000rUTD,238.27200000000002,0.006199999999999872,2,5,3,0
ZINCg6000000rUTF,227.30799999999994,0.016500000000001624,2,3,7,0
ZINCg6000000rUTL,228.29199999999997,0.0963999999999996,3,3,7,0
ZINCg6000000rUTM,228.29199999999997,0.0963999999999996,3,3,7,0
ZINCg6000000rUTN,228.29199999999997,0.09639999999999965,3,3,7,0
ZINCg6000000rUTX,221.264,0.027699999999999614,2,4,4,0
ZINCg6000000rUUp,246.33199999999997,0.08420000000000005,1,3,4,0
ZINCg6000000rUUH,228.202,0.04639999999999983,1,4,3,0
ZINCg6000000rUUV,246.33199999999997,0.08420000000000005,1,3,4,0
ZINCg6000000rUV6,221.26399999999998,0.05980000000000013,3,3,5,0
ZINCg6000000rUVc,228.29199999999994,0.09640000000000049,3,3,6,0
ZINCg6000000rUVe,225.29199999999997,0.07950000000000035,3,2,4,0
ZINCg6000000rUVk,222.20399999999998,0.08139999999999997,1,5,3,0
ZINCg6000000rUVB,245.29999999999993,0.024799999999999933,1,4,5,0
ZINCg6000000rUWA,221.216,0.006099999999999994,3,3,4,0
ZINCg6000000rUWG,227.25999999999996,0.0924999999999998,1,4,5,0
ZINCg6000000rUWH,227.25999999999996,0.0924999999999998,1,4,5,0
ZINCg6000000rUWQ,228.29199999999994,0.0963999999999996,3,3,7,0
ZINCg6000000rUWV,226.31999999999996,0.07460000000000022,2,3,6,0
ZINCg6000000rUWX,224.25999999999996,0.04169999999999985,2,4,4,0
ZINCg6000000rUWY,225.28799999999995,0.0378999999999996,3,3,5,0
ZINCg6000000rUX3,225.28799999999995,0.0378999999999996,3,3,5,0
ZINCg6000000rUX5,287.117,0.07130000000000009,3,4,4,0
ZINCg6000000rUX6,221.30399999999997,0.0880999999999999,3,4,4,0
ZINCg6000000rUXb,222.292,0.030499999999999527,2,5,6,0
ZINCg6000000rUXk,225.24399999999994,0.005699999999999761,2,3,4,0
ZINCg6000000rUXs,217.23199999999997,0.031199999999999894,0,6,2,0
ZINCg6000000rUXE,222.24799999999996,0.008199999999999319,1,5,3,0
ZINCg6000000rUXI,222.24800000000002,0.4827999999999998,3,4,4,0
ZINCg6000000rUXK,222.24800000000002,0.008199999999999819,1,5,3,0
ZINCg6000000rUXQ,223.32,0.08710000000000073,2,3,2,0
ZINCg6000000rUY1,223.31999999999996,0.0056000000000004935,3,3,3,0
ZINCg6000000rUYs,224.26399999999998,0.025999999999999857,2,5,5,0
ZINCg6000000rUYv,224.264,0.024400000000000033,2,5,4,0
ZINCg6000000rUYz,224.264,0.024400000000000033,2,5,4,0
ZINCg6000000rUYD,237.24,0.011099999999999999,0,7,3,0
ZINCg6000000rUYG,226.27999999999994,0.07750000000000024,1,6,6,0
ZINCg6000000rUYQ,220.22799999999992,0.09707999999999983,1,4,3,0
ZINCg6000000rUZh,247.31599999999995,0.016000000000000236,0,4,3,0
ZINCg6000000rUZq,223.232,0.0847199999999998,2,4,2,0
ZINCg6000000rUZs,247.31599999999995,0.016000000000000236,0,4,4,0
ZINCg6000000rUZZ,226.27599999999995,0.04630000000000023,0,3,3,0
ZINCg6000000rV09,226.27599999999998,0.044700000000000406,0,3,3,0
ZINCg6000000rV0j,226.27599999999998,0.09260000000000002,1,3,4,0
ZINCg6000000rV0v,226.27599999999993,0.09419999999999984,1,3,5,0
ZINCg6000000rV0y,226.27599999999993,0.09419999999999984,1,3,6,0
ZINCg6000000rV0C,224.26399999999998,0.07191999999999976,1,5,6,0
ZINCg6000000rV0X,226.27599999999995,0.09260000000000002,1,3,4,0
ZINCg6000000rV10,226.27599999999995,0.09260000000000002,1,3,4,0
ZINCg6000000rV15,229.27599999999993,0.013299999999999423,2,4,5,0
ZINCg6000000rV1a,247.31599999999995,0.04899999999999971,1,4,4,0
ZINCg6000000rV1d,247.31599999999997,0.04739999999999989,1,4,5,0
ZINCg6000000rV1n,228.248,0.46587000000000023,2,4,5,0
ZINCg6000000rV1v,226.27599999999995,0.07950000000000002,1,3,5,0
ZINCg6000000rV1w,226.27599999999995,0.07950000000000002,1,3,5,0
ZINCg6000000rV1z,226.27599999999998,0.09260000000000002,1,3,5,0
ZINCg6000000rV1D,225.24800000000002,0.4907999999999998,3,4,6,0
ZINCg6000000rV1G,226.27599999999998,0.09260000000000002,1,3,5,0
ZINCg6000000rV1I,229.27599999999998,0.011699999999999655,2,4,5,0
ZINCg6000000rV1W,227.264,0.06309999999999982,2,6,7,0
ZINCg6000000rV1X,225.292,0.06500000000000039,1,3,4,0
ZINCg6000000rV1Y,225.292,0.06500000000000039,1,3,4,0
ZINCg6000000rV2f,226.27599999999998,0.09260000000000007,1,3,4,0
ZINCg6000000rV2E,244.31599999999997,0.0030999999999996586,1,4,4,0
ZINCg6000000rV2H,247.31599999999995,0.04899999999999971,1,4,4,0
ZINCg6000000rV2Y,224.21599999999998,0.08740000000000003,2,4,5,0
ZINCg6000000rV31,247.32,0.03388000000000013,1,4,7,0
ZINCg6000000rV39,226.27599999999998,0.09100000000000019,1,3,4,0
ZINCg6000000rV3q,246.33199999999997,0.030900000000000483,1,4,7,0
ZINCg6000000rV3I,247.31599999999995,0.04739999999999989,1,4,6,0
ZINCg6000000rV3L,226.27599999999995,0.0909999999999993,1,3,4,0
ZINCg6000000rV3O,229.27599999999993,0.0116999999999996,2,4,5,0
ZINCg6000000rV3P,226.27599999999995,0.0909999999999993,1,3,4,0
ZINCg6000000rV42,229.27599999999993,0.0116999999999996,2,4,5,0
ZINCg6000000rV43,226.27599999999995,0.0909999999999993,1,3,4,0
ZINCg6000000rV45,247.31599999999995,0.04739999999999989,1,4,4,0
ZINCg6000000rV4u,228.29199999999994,0.007500000000000506,1,3,5,0
ZINCg6000000rV4w,228.29199999999994,0.007500000000000506,1,3,4,0
ZINCg6000000rV4E,225.248,0.07751999999999981,1,4,4,0
ZINCg6000000rV4I,225.248,0.07751999999999981,1,4,4,0
ZINCg6000000rV5k,229.32399999999998,0.09840000000000171,2,3,6,0
ZINCg6000000rV5t,229.32399999999998,0.09840000000000171,2,3,7,0
ZINCg6000000rV5x,225.25200000000004,0.0016999999999999238,2,4,5,0
ZINCg6000000rV5M,226.27599999999995,0.05960000000000032,0,3,1,0
ZINCg6000000rV5S,241.31599999999997,0.07220000000000004,1,4,1,0
ZINCg6000000rV5V,227.25999999999993,0.04439999999999977,0,4,3,0
ZINCg6000000rV63,224.25999999999996,0.027599999999999847,1,3,2,0
ZINCg6000000rV6d,223.27599999999998,0.04610000000000025,1,2,2,0
ZINCg6000000rV6e,235.23399999999998,0.028999999999999693,2,2,4,0
ZINCg6000000rV6g,236.26199999999997,0.07039999999999985,2,3,5,0
ZINCg6000000rV6k,248.34799999999996,0.04010000000000091,1,3,5,0
ZINCg6000000rV6N,223.31999999999996,0.06860000000000088,1,3,3,0
ZINCg6000000rV6Z,223.31999999999994,0.043400000000001215,1,3,4,0
ZINCg6000000rV74,224.26,0.0921999999999999,2,4,4,0
ZINCg6000000rV78,222.29199999999997,0.04882000000000031,1,4,3,0
ZINCg6000000rV7a,222.29199999999997,0.04882000000000031,1,4,3,0
ZINCg6000000rV7o,244.35999999999996,0.0616000000000001,0,3,1,0
ZINCg6000000rV7x,226.27599999999995,0.06120000000000014,0,3,1,0
ZINCg6000000rV7B,246.33199999999997,0.03279999999999972,0,3,2,0
ZINCg6000000rV7P,240.22499999999997,0.07369999999999993,1,3,2,0
ZINCg6000000rV81,246.33199999999994,0.03279999999999972,0,3,2,0
ZINCg6000000rV87,223.28,0.029800000000000104,1,4,2,0
ZINCg6000000rV8h,243.332,0.021800000000000486,2,3,2,0
ZINCg6000000rV8D,223.232,0.02289999999999992,1,4,1,0
ZINCg6000000rV8F,220.27599999999998,0.00290000000000018,2,3,0,0
ZINCg6000000rV8R,226.32,0.024900000000000366,1,3,3,0
ZINCg6000000rV90,224.30399999999997,0.062299999999999855,1,3,2,0
ZINCg6000000rV97,226.27599999999995,0.09100000000000019,1,3,2,0
ZINCg6000000rV9j,230.308,0.03420000000000073,3,3,5,0
ZINCg6000000rV9u,230.308,0.03420000000000073,3,3,5,0
ZINCg6000000rV9N,228.29199999999992,0.007500000000000284,1,3,4,0
ZINCg6000000rV9Y,228.29199999999997,0.00590000000000046,1,3,3,0
ZINCg6000000rVah,242.3,0.033800000000000385,3,4,5,0
ZINCg6000000rVai,228.29199999999994,0.05380000000000007,2,3,4,0
ZINCg6000000rVak,228.29199999999994,0.05380000000000007,2,3,4,0
ZINCg6000000rVal,228.29199999999994,0.05380000000000007,2,3,4,0
ZINCg6000000rVav,228.29199999999994,0.05380000000000007,2,3,4,0
ZINCg6000000rVay,228.29199999999994,0.05380000000000007,2,3,4,0
ZINCg6000000rVaG,221.26,0.02110000000000023,3,3,4,0
ZINCg6000000rVaN,228.29199999999994,0.05380000000000007,2,3,5,0
ZINCg6000000rVaR,242.30400000000003,-0.1310300000000001,4,4,4,0
ZINCg6000000rVb0,228.292,0.05060000000000042,2,3,3,0
ZINCg6000000rVb6,228.29199999999994,0.05380000000000007,2,3,7,0
ZINCg6000000rVbf,230.30799999999996,0.0358000000000005,3,3,5,0
ZINCg6000000rVbk,230.30799999999996,0.0358000000000005,3,3,6,0
ZINCg6000000rVbl,225.252,0.0026999999999994806,3,4,4,0
ZINCg6000000rVbm,231.24799999999996,0.007399999999999851,1,5,4,0
ZINCg6000000rVbt,227.25999999999993,0.09229999999999983,1,4,4,0
ZINCg6000000rVbD,225.248,0.07843999999999962,1,5,3,0
ZINCg6000000rVbH,230.308,0.035800000000000554,3,3,5,0
ZINCg6000000rVbK,229.32399999999998,0.002200000000001201,3,3,6,0
ZINCg6000000rVc5,228.29199999999994,0.007500000000000284,1,3,5,0
ZINCg6000000rVcq,230.30799999999996,0.03740000000000038,3,3,8,0
ZINCg6000000rVcs,230.308,0.0358000000000005,3,3,7,0
ZINCg6000000rVcA,229.32399999999998,0.00220000000000109,3,3,7,0
ZINCg6000000rVcF,228.29199999999994,0.055399999999999894,2,3,5,0
ZINCg6000000rVcT,230.26399999999995,0.08700000000000019,2,4,5,0
ZINCg6000000rVcV,229.324,0.0006000000000012662,3,3,6,0
ZINCg6000000rVcZ,230.30800000000002,0.034200000000000674,3,3,6,0
ZINCg6000000rVd3,229.32399999999998,0.00220000000000109,3,3,7,0
ZINCg6000000rVde,229.324,0.0006000000000012662,3,3,6,0
ZINCg6000000rVdo,229.32399999999998,0.00220000000000109,3,3,6,0
ZINCg6000000rVdC,231.24799999999996,0.007399999999998963,1,5,6,0
ZINCg6000000rVdH,227.268,0.02270000000000022,2,5,8,0
ZINCg6000000rVe6,231.31499999999994,0.0996999999999999,1,3,6,0
ZINCg6000000rVef,229.32399999999998,0.00220000000000109,3,3,7,0
ZINCg6000000rVel,239.22199999999998,0.008499999999999341,3,3,7,0
ZINCg6000000rVeK,228.29199999999997,0.05380000000000007,2,3,5,0
ZINCg6000000rVeP,246.288,0.0840999999999999,2,4,6,0
ZINCg6000000rVeX,228.29199999999997,0.05380000000000007,2,4,6,0
ZINCg6000000rVf2,245.304,0.01801999999999976,2,4,5,0
ZINCg6000000rVff,228.29199999999997,0.00590000000000046,1,3,4,0
ZINCg6000000rVfy,228.29199999999994,0.007500000000000284,1,4,6,0
ZINCg6000000rVfG,246.288,0.03620000000000023,1,4,5,0
ZINCg6000000rVfL,226.32399999999998,0.03970000000000096,2,2,3,0
ZINCg6000000rVfQ,226.324,0.0860000000000008,3,2,5,0
ZINCg6000000rVfX,221.26,0.09867999999999966,2,3,4,0
ZINCg6000000rVgk,242.30400000000003,0.07839999999999964,3,4,5,0
ZINCg6000000rVgr,230.26399999999995,0.027699999999999836,2,4,5,0
ZINCg6000000rVgJ,228.292,0.052200000000000246,2,3,4,0
ZINCg6000000rVgL,228.292,0.052200000000000246,2,3,4,0
ZINCg6000000rVgQ,228.29199999999997,0.05380000000000007,2,3,5,0
ZINCg6000000rVgZ,228.29199999999997,0.05380000000000007,2,3,4,0
ZINCg6000000rVh4,289.13300000000004,0.04849999999999938,2,4,4,0
ZINCg6000000rVh9,225.223,0.08659999999999918,2,3,4,0
ZINCg6000000rVhi,221.216,0.017179999999999584,2,4,4,0
ZINCg6000000rVhn,241.316,0.07269999999999988,3,4,5,0
ZINCg6000000rVhq,248.34799999999996,0.0880000000000003,2,3,6,0
ZINCg6000000rVhx,219.24800000000002,-0.08615000000000006,4,4,4,0
ZINCg6000000rVhG,228.29199999999994,0.05539999999999995,2,4,6,0
ZINCg6000000rVhL,238.23399999999995,0.03829999999999956,2,4,6,0
ZINCg6000000rVhN,228.29199999999994,0.05539999999999995,2,4,4,0
ZINCg6000000rVie,228.29199999999997,0.053800000000000125,2,4,4,0
ZINCg6000000rVir,244.32000000000002,0.05989999999999962,1,6,7,0
ZINCg6000000rViu,242.29999999999998,0.012600000000000056,2,3,4,0
ZINCg6000000rViD,225.33599999999996,0.05390000000000078,2,3,4,0
ZINCg6000000rViK,232.27999999999997,0.00809999999999933,3,4,4,0
ZINCg6000000rVjc,224.26399999999998,0.09392000000000023,2,4,2,0
ZINCg6000000rVjd,236.21799999999993,0.0940999999999994,3,3,2,0
ZINCg6000000rVjx,241.21299999999994,0.03630000000000022,2,3,3,0
ZINCg6000000rVjA,231.27099999999996,0.022400000000000198,3,3,4,0
ZINCg6000000rVjX,244.27599999999998,0.025920000000000387,2,6,3,0
ZINCg6000000rVk0,225.29199999999992,0.02810000000000068,2,3,1,0
ZINCg6000000rVk9,219.2,0.0447800000000001,3,4,1,0
ZINCg6000000rVkg,220.188,0.003699999999999648,2,5,1,0
ZINCg6000000rVkk,222.24799999999993,0.0002999999999993008,2,4,1,0
ZINCg6000000rVkt,222.24799999999996,0.0002999999999993008,2,4,1,0
ZINCg6000000rVkA,230.30799999999996,0.034199999999999786,3,3,5,0
ZINCg6000000rVkC,230.30799999999994,0.03579999999999961,3,3,7,0
ZINCg6000000rVkH,229.32399999999996,0.0006000000000010441,3,3,6,0
ZINCg6000000rVkK,230.30799999999996,0.034199999999999786,3,3,4,0
ZINCg6000000rVl2,228.29199999999992,0.00590000000000046,1,3,4,0
ZINCg6000000rVlb,228.29199999999992,0.00590000000000046,1,3,2,0
ZINCg6000000rVlg,230.30799999999996,0.03420000000000073,3,3,5,0
ZINCg6000000rVli,228.29199999999992,0.05380000000000007,2,3,4,0
ZINCg6000000rVly,230.30799999999996,0.03420000000000073,3,3,6,0
