molecule_chembl_id,parent_molecule_chembl_id,canonical_smiles,standard_type,standard_relation,standard_value,standard_units,pchembl_value,assay_chembl_id
CHEMBL6018694,CHEMBL6018694,C=CC(=O)Nc1cc(Nc2nccc(-c3cnc4c(ccn4C)c3)n2)c(OC)cc1OCCN(C)C,IC50,=,8.0,nM,8.10,CHEMBL5734430
CHEMBL3234752,CHEMBL3234752,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1NC(=O)c1cnc2[nH]ccc2c1,IC50,=,8.0,nM,8.10,CHEMBL3240253
CHEMBL5922699,CHEMBL5922699,CC(C)(C)CNc1ncnc2c(Br)cc(N[C@H](c3cn(C4(C(F)(F)F)CC4)nn3)c3cccc4ncsc34)cc12,IC50,=,8.0,nM,8.10,CHEMBL5734893
CHEMBL5188250,CHEMBL5188250,CSc1nc(-c2cccc(NC(=O)c3cc(O)ccc3F)c2)c(-c2ccnc(NC(C)=O)c2)[nH]1,IC50,=,8.0,nM,8.10,CHEMBL5155238
CHEMBL5972607,CHEMBL5972607,CC(C)N1C=C([C@@H](Nc2cc(Cl)c3ncc(C#N)c(Nc4ccc(F)c(Cl)c4)c3c2)c2cccc3c2CCN(C2COC2)C3)NN1,IC50,=,8.0,nM,8.10,CHEMBL5736995
CHEMBL6007835,CHEMBL6007835,CC(C)(C)N1CCC(N2C=C([C@@H](Nc3cc(Cl)c4ncc(C#N)c(Nc5ccc(F)c(Cl)c5)c4c3)c3cccc4c3C(=O)NC4)NN2)CC1,IC50,=,8.0,nM,8.10,CHEMBL5736995
CHEMBL5094288,CHEMBL5094288,C#CCN1CCN(c2ccc(Nc3ncc4c(C)cc(=O)n(-c5cccc(NC(=O)C=C)c5)c4n3)c(OC)c2)CC1,IC50,=,8.04,nM,8.10,CHEMBL5036279
CHEMBL2437460,CHEMBL2437460,C=CC(=O)Nc1cccc(-n2c(=O)cnc3cnc(Nc4ccc(N5CCOCC5)cc4)nc32)c1,IC50,=,7.94,nM,8.10,CHEMBL5730753
CHEMBL5094406,CHEMBL5094406,C=CC(=O)Nc1cc(Nc2nccc(Nc3cnn(CC)c3)n2)c(OC)cc1N(C)CCN(C)C,IC50,=,8.023,nM,8.10,CHEMBL5046854
CHEMBL31965,CHEMBL31965,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1,Kd,=,8.0,nM,8.10,CHEMBL3991696
CHEMBL5796361,CHEMBL5796361,N#CCC[C@@H](Nc1c(C#N)cnc2c(Cl)cc(N[C@H](C3=CN(C4CC4)NN3)c3cccnc3)cc12)c1ccccc1,IC50,=,8.0,nM,8.10,CHEMBL5736995
CHEMBL3647423,CHEMBL3647423,CCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/[C@H]1CCCN1C,IC50,=,8.0,nM,8.10,CHEMBL3888516
CHEMBL2347963,CHEMBL2347963,CN(C)CCC(=O)Nc1cccc(-c2c(-c3ccccc3)oc3ncnc(N[C@H](CO)c4ccccc4)c23)c1,IC50,=,8.0,nM,8.10,CHEMBL2351567
CHEMBL4113919,CHEMBL4113919,CC(C)n1c(Nc2ccccc2)nc2cnc(Nc3ccc(C(=O)N[N+]4=CCN(C)CC4)cc3)nc21,IC50,=,8.0,nM,8.10,CHEMBL3887185
CHEMBL3671494,CHEMBL3671494,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)C1CC1,IC50,=,8.0,nM,8.10,CHEMBL3705421
CHEMBL60826,CHEMBL60826,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCC(O)Cn1ccnc1,IC50,=,8.0,nM,8.10,CHEMBL677210
CHEMBL5771755,CHEMBL5771755,Cc1ncccc1[C@H](Nc1cc(Cl)c2ncc(C#N)c(Nc3cccc(Cl)c3)c2c1)C1=CN(C2CCN(C(C)(C)C)CC2)NN1,IC50,=,8.0,nM,8.10,CHEMBL5736995
CHEMBL6060281,CHEMBL6060281,Cc1ncccc1[C@H](Nc1cc(Cl)c2ncc(C#N)c(N[C@H](C)c3ccccc3)c2c1)C1=CN(C2CCN(C(C)(C)C)CC2)NN1,IC50,=,8.0,nM,8.10,CHEMBL5736995
CHEMBL4100860,CHEMBL4100860,C=CC(=O)Nc1ccc(OC)c(Nc2cc(-c3[nH]c(CCCO)nc3-c3ccc(F)cc3)ccn2)c1,IC50,=,8.0,nM,8.10,CHEMBL6089387
CHEMBL3904966,CHEMBL3904966,C=CC(=O)N1CC[C@H](Oc2cc3c(Nc4ccc(Br)c(Cl)c4F)ncnc3cc2OC)C1,IC50,=,8.0,nM,8.10,CHEMBL3882126
CHEMBL3671494,CHEMBL3671494,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)C1CC1,IC50,=,8.0,nM,8.10,CHEMBL5729820
CHEMBL160846,CHEMBL160846,CS(=O)(=O)CCNc1nc(-c2ccc3ncnc(Nc4ccc(OCc5ccccc5)c(Cl)c4)c3c2)cs1,IC50,=,8.0,nM,8.10,CHEMBL680015
CHEMBL6053138,CHEMBL6053138,CC(C)(C)N1CCC(N2C=C([C@@H](Nc3cc(Cl)c4ncc(C#N)c(Nc5ccc(F)c(F)c5)c4c3)c3cccnc3)NN2)CC1,IC50,=,8.0,nM,8.10,CHEMBL5736995
CHEMBL1830231,CHEMBL1830231,COc1cc(C(=O)c2csc(-c3ccc4[nH]ccc4c3)n2)cc(OC)c1OC,IC50,=,8.0,nM,8.10,CHEMBL5245316
CHEMBL3896779,CHEMBL3896779,O=C(/C=C/CN1CCCC1)Nc1cc2c(Nc3ccc(Oc4ccccc4)cc3)ncnc2cn1,IC50,=,8.0,nM,8.10,CHEMBL3854867
CHEMBL5897496,CHEMBL5897496,CC1(C)CC(N2C=C([C@@H](Nc3cc(Cl)c4ncc(C#N)c(Nc5ccc(F)c(Cl)c5)c4c3)c3cccnc3)NN2)CC(C)(C)N1,IC50,=,8.0,nM,8.10,CHEMBL5736995
CHEMBL5822356,CHEMBL5822356,COCCOCCN1C=C([C@@H](Nc2cc(Cl)c3ncc(C#N)c(Nc4ccc(F)c(Cl)c4)c3c2)c2cccnc2)NN1,IC50,=,8.0,nM,8.10,CHEMBL5736995
CHEMBL3942228,CHEMBL3942228,CCOc1cc2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c2cc1NC(=O)/C=C/CN1CCCCC1,IC50,=,8.0,nM,8.10,CHEMBL3854863
CHEMBL1682560,CHEMBL1682560,Fc1ccc(-c2ncn(C3CCN(Cc4ccccc4)C3)c2-c2ccc3[nH]ncc3c2)cc1,Ki,=,8.0,nM,8.10,CHEMBL1685430
CHEMBL1272061,CHEMBL1272061,C=CC(=O)N1CCc2c(sc3ncnc(N[C@H](CO)c4ccccc4)c23)C1,IC50,=,8.0,nM,8.10,CHEMBL1273341
CHEMBL5193594,CHEMBL5193594,Cc1c(-c2ccc(N3CCOCC3)cc2)cc(C(F)F)c2cn(C(C(=O)Nc3nccs3)c3ncn4c3C[C@@H](F)C4)nc12,IC50,=,8.0,nM,8.10,CHEMBL5120429
CHEMBL607707,CHEMBL607707,CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,IC50,=,8.02,nM,8.10,CHEMBL1246645
CHEMBL5177023,CHEMBL5177023,Cc1c(C#Cc2ccc(CN3CCC(CO)CC3)cc2)cc(C(F)F)c2cn(C(C(=O)Nc3nccs3)c3ncn4c3CCC43CC3)nc12,IC50,=,8.0,nM,8.10,CHEMBL5120452
CHEMBL553,CHEMBL553,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,IC50,=,8.0,nM,8.10,CHEMBL3790966
CHEMBL554,CHEMBL554,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,IC50,=,8.0,nM,8.10,CHEMBL5647778
CHEMBL3786523,CHEMBL3786523,C=CC(=O)N1C[C@H](COC)[C@@H](COc2nc(Nc3cnn(C)c3)nc3[nH]cc(Cl)c23)C1,IC50,=,8.0,nM,8.10,CHEMBL3790961
CHEMBL3786802,CHEMBL3786802,C=CC(=O)N1C[C@H](COc2nc(Nc3cnn(C)c3)nc3[nH]cc(Cl)c23)[C@@H](C(F)(F)F)C1,IC50,=,8.0,nM,8.10,CHEMBL3790961
CHEMBL5903227,CHEMBL5903227,Cn1cc2c([C@H](Nc3cc(Cl)c4ncc(C#N)c(NCC(C)(C)C)c4c3)C3=CN(C4(C(F)(F)F)CC4)NN3)cccc2n1,IC50,=,8.0,nM,8.10,CHEMBL5736995
CHEMBL1090350,CHEMBL1090350,O=C(Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)c1)c1ccccc1,IC50,=,7.9,nM,8.10,CHEMBL1108837
CHEMBL3921129,CHEMBL3921129,CCOc1cc2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c2cc1NC(=O)/C=C/CN1CCN(C)CC1,IC50,=,8.0,nM,8.10,CHEMBL3854867
CHEMBL5752228,CHEMBL5752228,COc1cc2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c2cc1NC(=O)/C=C/CN1C[C@@H]2OCCO[C@@H]2C1,IC50,=,7.9,nM,8.10,CHEMBL5730835
CHEMBL3965087,CHEMBL3965087,C=CC(=O)N1CC[C@H](Oc2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)C1,IC50,=,8.0,nM,8.10,CHEMBL3882125
CHEMBL3622677,CHEMBL3622677,C#Cc1cccc(Nc2ncnc3cc(OC)c(NC(=O)/C=C/CNC4CC4)cc23)c1,IC50,=,7.9,nM,8.10,CHEMBL3625155
CHEMBL3353410,CHEMBL3353410,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,IC50,=,8.0,nM,8.10,CHEMBL4411959
CHEMBL3608430,CHEMBL3608430,C=CC(=O)N1C[C@@H]2CN(c3nc(Nc4ccc(N5CCN(C)CC5)cc4)c4ncn(C(C)C)c4n3)C[C@@H]2C1,IC50,=,8.0,nM,8.10,CHEMBL3609989
CHEMBL554,CHEMBL554,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,IC50,=,8.0,nM,8.10,CHEMBL4625053
CHEMBL4648271,CHEMBL4648271,CCN(CC)C/C=C/C(=O)N1CCOc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3cc21,IC50,=,8.0,nM,8.10,CHEMBL4628613
CHEMBL5869051,CHEMBL5869051,CCc1nc(F)ccc1[C@H](Nc1cc(Cl)c2ncc(C#N)c(NCC(C)(C)C)c2c1)C1=CN(C2(C(F)(F)F)CC2)NN1,IC50,=,8.0,nM,8.10,CHEMBL5736995
CHEMBL5895755,CHEMBL5895755,Cc1nc(F)ccc1[C@H](Nc1cc(Cl)c2ncc(C#N)c(NCC(C)(C)C)c2c1)C1=CN(C2(C(F)(F)F)COC2)NN1,IC50,=,8.0,nM,8.10,CHEMBL5736995
CHEMBL5903227,CHEMBL5903227,Cn1cc2c([C@H](Nc3cc(Cl)c4ncc(C#N)c(NCC(C)(C)C)c4c3)C3=CN(C4(C(F)(F)F)CC4)NN3)cccc2n1,IC50,=,8.0,nM,8.10,CHEMBL5736995
CHEMBL120979,CHEMBL120979,COc1cccc(Nc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)c1,IC50,=,8.0,nM,8.10,CHEMBL677832
CHEMBL123189,CHEMBL123189,COc1cccc(CNc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)c1,IC50,=,8.0,nM,8.10,CHEMBL677832
CHEMBL122182,CHEMBL122182,Oc1ccc(Nc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)cc1,IC50,=,8.0,nM,8.10,CHEMBL677832
CHEMBL5769390,CHEMBL5769390,CC(C)(C)CNc1c(C#N)cnc2c(Cl)cc(N[C@H](C3=CN(C4(C(F)F)CC4)NN3)c3cccnc3)cc12,IC50,=,8.0,nM,8.10,CHEMBL5736995
CHEMBL6008298,CHEMBL6008298,CC(C)(C)CNc1c(C#N)cnc2c(Cl)cc(N[C@H](C3=CN(C4(C(F)F)CC4)NN3)c3cccc4[nH]ncc34)cc12,IC50,=,8.0,nM,8.10,CHEMBL5736995
CHEMBL1682560,CHEMBL1682560,Fc1ccc(-c2ncn(C3CCN(Cc4ccccc4)C3)c2-c2ccc3[nH]ncc3c2)cc1,Ki,=,8.0,nM,8.10,CHEMBL3222417
CHEMBL5822356,CHEMBL5822356,COCCOCCN1C=C([C@@H](Nc2cc(Cl)c3ncc(C#N)c(Nc4ccc(F)c(Cl)c4)c3c2)c2cccnc2)NN1,IC50,=,8.0,nM,8.10,CHEMBL5736995
CHEMBL6053138,CHEMBL6053138,CC(C)(C)N1CCC(N2C=C([C@@H](Nc3cc(Cl)c4ncc(C#N)c(Nc5ccc(F)c(F)c5)c4c3)c3cccnc3)NN2)CC1,IC50,=,8.0,nM,8.10,CHEMBL5736995
CHEMBL5094406,CHEMBL5094406,C=CC(=O)Nc1cc(Nc2nccc(Nc3cnn(CC)c3)n2)c(OC)cc1N(C)CCN(C)C,IC50,=,8.023,nM,8.10,CHEMBL5046854
CHEMBL5193594,CHEMBL5193594,Cc1c(-c2ccc(N3CCOCC3)cc2)cc(C(F)F)c2cn(C(C(=O)Nc3nccs3)c3ncn4c3C[C@@H](F)C4)nc12,IC50,=,8.0,nM,8.10,CHEMBL5120429
CHEMBL5177023,CHEMBL5177023,Cc1c(C#Cc2ccc(CN3CCC(CO)CC3)cc2)cc(C(F)F)c2cn(C(C(=O)Nc3nccs3)c3ncn4c3CCC43CC3)nc12,IC50,=,8.0,nM,8.10,CHEMBL5120452
CHEMBL4100860,CHEMBL4100860,C=CC(=O)Nc1ccc(OC)c(Nc2cc(-c3[nH]c(CCCO)nc3-c3ccc(F)cc3)ccn2)c1,IC50,=,8.0,nM,8.10,CHEMBL5143769
CHEMBL2347963,CHEMBL2347963,CN(C)CCC(=O)Nc1cccc(-c2c(-c3ccccc3)oc3ncnc(N[C@H](CO)c4ccccc4)c23)c1,IC50,=,8.0,nM,8.10,CHEMBL2351567
CHEMBL5169450,CHEMBL5169450,COc1cc(N2CCC(N3CCN(C)CC3)CC2)c(C)cc1Nc1ncc(Br)c(Nc2ccc3nccnc3c2P(C)(C)=O)n1,IC50,=,7.92,nM,8.10,CHEMBL5143770
CHEMBL2087359,CHEMBL2087359,Brc1cccc(Nc2ncnc3cc4c(cc23)OCCCSCCCO4)c1,IC50,=,8.0,nM,8.10,CHEMBL2090277
CHEMBL5776072,CHEMBL5776072,N#Cc1cnc2c(Cl)cc(N[C@H](C3=CN(CCF)NN3)c3cccnc3)cc2c1Nc1cnc(F)c(F)c1,IC50,=,8.0,nM,8.10,CHEMBL5736995
CHEMBL3676384,CHEMBL3676384,C=CC(=O)Nc1cc2c(Nc3ccc(Br)c(Cl)c3F)ncnc2cc1OCCNC(=O)NCC,IC50,=,8.0,nM,8.10,CHEMBL3705421
CHEMBL5786207,CHEMBL5786207,CC(C)N1C=C([C@@H](Nc2cc(Cl)c3ncc(C#N)c(NC(CCO)c4ccccc4)c3c2)c2cccnc2)NN1,IC50,=,8.0,nM,8.10,CHEMBL5736995
CHEMBL5172794,CHEMBL5172794,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2NS(C)(=O)=O)n1,IC50,=,8.0,nM,8.10,CHEMBL6109436
CHEMBL5867757,CHEMBL5867757,N#CC[C@@H](Nc1c(C#N)cnc2c(C#N)cc(N[C@@H](C3=CN(C4CC4)NN3)c3ccc(F)nc3)cc12)c1ccccc1,IC50,=,8.0,nM,8.10,CHEMBL5736995
CHEMBL554,CHEMBL554,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,IC50,=,8.0,nM,8.10,CHEMBL1947770
CHEMBL257430,CHEMBL257430,Clc1cc(Nc2ncnc3[nH]nc(OCCN4CCNCC4)c23)ccc1OCc1ccccn1,IC50,=,8.0,nM,8.10,CHEMBL947896
CHEMBL402553,CHEMBL402553,Clc1cc(Nc2ncnc3[nH]nc(OCCN4CCCC4)c23)ccc1OCc1ccccn1,IC50,=,8.0,nM,8.10,CHEMBL947896
CHEMBL1914658,CHEMBL1963276,Br.C[C@@H](Nc1ncnc2[nH]c(-c3ccc(O)cc3)cc12)c1ccccc1F,IC50,=,8.0,nM,8.10,CHEMBL1920033
CHEMBL939,CHEMBL939,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,IC50,=,8.0,nM,8.10,CHEMBL5253702
CHEMBL5922699,CHEMBL5922699,CC(C)(C)CNc1ncnc2c(Br)cc(N[C@H](c3cn(C4(C(F)(F)F)CC4)nn3)c3cccc4ncsc34)cc12,IC50,=,8.0,nM,8.10,CHEMBL5731071
CHEMBL24828,CHEMBL24828,COc1cc2/c(=N/c3ccc(Br)cc3F)nc[nH]c2cc1OCC1CCN(C)CC1,Kd,=,7.9,nM,8.10,CHEMBL1908698
CHEMBL5781756,CHEMBL5781756,C=CC(=O)N1CCCC(n2nc(-c3ccc(Oc4ccc(Cl)cc4)cc3)c(C(N)=O)c2N)C1,IC50,=,7.9,nM,8.10,CHEMBL5735965
CHEMBL5757238,CHEMBL5757238,C=CC(=O)Nc1cc(Nc2nccc(-c3cnc4c(ccn4C)c3)n2)c(OC)cc1N(C)CCN(C)C,IC50,=,8.0,nM,8.10,CHEMBL5734430
CHEMBL255871,CHEMBL255871,CO/N=C/c1c(N)ncnc1Nc1ccc2c(cnn2Cc2cccc(F)c2)c1,IC50,=,8.0,nM,8.10,CHEMBL934832
CHEMBL1272061,CHEMBL1272061,C=CC(=O)N1CCc2c(sc3ncnc(N[C@H](CO)c4ccccc4)c23)C1,IC50,=,8.0,nM,8.10,CHEMBL5358605
CHEMBL515082,CHEMBL515082,CS(=O)(=O)CCNCc1nc(-c2ccc3ncnc(Nc4ccc(OCc5ccccc5)c(Cl)c4)c3c2)cs1,IC50,=,7.943,nM,8.10,CHEMBL944276
CHEMBL4798527,CHEMBL4798527,Cc1ccc(NC(=O)c2ccc(C)c(C(F)(F)F)c2)cc1C#Cc1nn([C@H]2CC[C@H](O)CC2)c2ncnc(N)c12,IC50,=,8.0,nM,8.10,CHEMBL5733531
CHEMBL5395951,CHEMBL5395951,CCS(=O)(=O)N1CCC(c2nc(-c3ccc(F)cc3)c(-c3ccnc(Nc4ccc(N5CCN(C)CC5)cc4)n3)s2)CC1,IC50,=,8.0,nM,8.10,CHEMBL5374832
CHEMBL4520801,CHEMBL4520801,C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccc(Cl)cc4)cc3)c(C(N)=O)c2N)C1,IC50,=,7.9,nM,8.10,CHEMBL5733488
CHEMBL5432716,CHEMBL5432716,C=CC(=O)Nc1cc(-c2c(-c3ccccc3)oc3ncnc(NC4CCCC4)c23)ccc1N1CCOCC1,IC50,=,8.0,nM,8.10,CHEMBL5382278
CHEMBL3647423,CHEMBL3647423,CCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/[C@H]1CCCN1C,IC50,=,8.0,nM,8.10,CHEMBL3888516
CHEMBL3353410,CHEMBL3353410,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,Ki,=,7.98,nM,8.10,CHEMBL5534733
CHEMBL31965,CHEMBL31965,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1,Kd,=,8.0,nM,8.10,CHEMBL3991696
CHEMBL3897363,CHEMBL3897363,CN1CCN(c2ccc(Nc3ncnc4cc5oc(=O)n(CCOC(=O)CBr)c5cc34)cc2Cl)CC1,IC50,=,8.0,nM,8.10,CHEMBL3854309
CHEMBL461967,CHEMBL461967,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1CNC(=O)[C@H]1CCCCN1C,IC50,=,8.0,nM,8.10,CHEMBL944276
CHEMBL461968,CHEMBL461968,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1CN(C)[C@@H](C)C(N)=O,IC50,=,8.0,nM,8.10,CHEMBL944276
CHEMBL91867,CHEMBL91867,CC#CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,IC50,=,8.0,nM,8.10,CHEMBL944276
CHEMBL5094406,CHEMBL5094406,C=CC(=O)Nc1cc(Nc2nccc(Nc3cnn(CC)c3)n2)c(OC)cc1N(C)CCN(C)C,IC50,=,8.0,nM,8.10,CHEMBL5577208
CHEMBL4650319,CHEMBL4650319,C=CC(=O)Nc1cc(Nc2ncc(C(=O)OC(C)C)c(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,IC50,=,7.943,nM,8.10,CHEMBL6126273
CHEMBL497459,CHEMBL497459,CN(C)/N=C/c1c(N)ncnc1Nc1ccc2c(cnn2Cc2cccc(F)c2)c1,IC50,=,8.0,nM,8.10,CHEMBL1007322
CHEMBL473427,CHEMBL473427,Fc1cccc(COc2ccc(Nc3ncnc4cc(-c5cccs5)sc34)cc2Cl)c1,IC50,=,8.0,nM,8.10,CHEMBL1028080
CHEMBL255871,CHEMBL255871,CO/N=C/c1c(N)ncnc1Nc1ccc2c(cnn2Cc2cccc(F)c2)c1,IC50,=,8.0,nM,8.10,CHEMBL1007322
CHEMBL4100860,CHEMBL4100860,C=CC(=O)Nc1ccc(OC)c(Nc2cc(-c3[nH]c(CCCO)nc3-c3ccc(F)cc3)ccn2)c1,IC50,=,8.0,nM,8.10,CHEMBL6089387
CHEMBL553,CHEMBL553,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,IC50,=,8.0,nM,8.10,CHEMBL3790966
CHEMBL3786802,CHEMBL3786802,C=CC(=O)N1C[C@H](COc2nc(Nc3cnn(C)c3)nc3[nH]cc(Cl)c23)[C@@H](C(F)(F)F)C1,IC50,=,8.0,nM,8.10,CHEMBL3790961
CHEMBL4648271,CHEMBL4648271,CCN(CC)C/C=C/C(=O)N1CCOc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3cc21,IC50,=,8.0,nM,8.10,CHEMBL6083476
CHEMBL3786220,CHEMBL3786220,C=CC(=O)N1C[C@H](COc2nc(Nc3cnn(C)c3)nc3[nH]cc(Cl)c23)[C@@H](O)C1,Ki,=,8.0,nM,8.10,CHEMBL3790712
CHEMBL357570,CHEMBL1184588,CCNc1cc2sc3c(Nc4cccc(Br)c4)ncnc3c2cc1F.CCO,IC50,=,7.9,nM,8.10,CHEMBL679944
CHEMBL3663929,CHEMBL3663929,C=CC(=O)N1CC[C@@H](Oc2nc(Nc3ccc(N4CCC(N5CCN(C)CC5)CC4)cc3)c(C(N)=O)nc2CC)C1,IC50,=,8.0,nM,8.10,CHEMBL3789748
CHEMBL3663929,CHEMBL3663929,C=CC(=O)N1CC[C@@H](Oc2nc(Nc3ccc(N4CCC(N5CCN(C)CC5)CC4)cc3)c(C(N)=O)nc2CC)C1,IC50,=,8.0,nM,8.10,CHEMBL3789506
CHEMBL4205392,CHEMBL4205392,C=CC(=O)N[C@@H]1CN(c2nc(Nc3cn(C)nc3OC)c3ncn(CC)c3n2)C[C@H]1F,IC50,=,8.0,nM,8.10,CHEMBL4178351
CHEMBL3896779,CHEMBL3896779,O=C(/C=C/CN1CCCC1)Nc1cc2c(Nc3ccc(Oc4ccccc4)cc3)ncnc2cn1,IC50,=,8.0,nM,8.10,CHEMBL3854867
CHEMBL4113919,CHEMBL4113919,CC(C)n1c(Nc2ccccc2)nc2cnc(Nc3ccc(C(=O)N[N+]4=CCN(C)CC4)cc3)nc21,IC50,=,8.0,nM,8.10,CHEMBL3887185
CHEMBL266995,CHEMBL266995,Oc1cc(O)c2c(O)c(-c3cccc(Cl)c3)cnc2c1,IC50,=,8.0,nM,8.10,CHEMBL677887
CHEMBL4216679,CHEMBL4216679,C=CC(=O)N[C@@H]1CN(c2nc(Nc3cn(C)nc3OC)c3ncn(C(C)C)c3n2)C[C@H]1F,Ki,=,8.0,nM,8.10,CHEMBL4178356
CHEMBL308498,CHEMBL308498,CC(C)(CO)NCc1ccc(-c2cc3ncnc(Nc4ccc5[nH]ccc5c4)c3s2)cc1,IC50,=,8.0,nM,8.10,CHEMBL674107
CHEMBL3758951,CHEMBL3758951,C[C@@H](Nc1ncnc2sc(-c3ccc(F)c(C=O)c3)cc12)c1ccccc1,IC50,=,8.0,nM,8.10,CHEMBL3761557
CHEMBL3353410,CHEMBL3353410,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,IC50,=,8.0,nM,8.10,CHEMBL4315819
CHEMBL31588,CHEMBL31588,C=CC(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cc1OCCCCN(C)C,IC50,=,7.9,nM,8.10,CHEMBL674019
CHEMBL3890186,CHEMBL3890186,COCCOc1cc2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c2cc1NC(=O)/C=C/CN1CCCC1,IC50,=,8.0,nM,8.10,CHEMBL3854867
CHEMBL4578487,CHEMBL4578487,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCc1cn(Cc2ccccc2)nn1,IC50,=,8.0,nM,8.10,CHEMBL4373060
CHEMBL5849925,CHEMBL5849925,COC1=C([C@@H](Nc2cc(Cl)c3ncc(C#N)c(NCC(C)(C)C)c3c2)c2ccc(F)nc2C)NNN1C,IC50,=,8.0,nM,8.10,CHEMBL5736995
CHEMBL4548960,CHEMBL4548960,CCC/C=C\C(=O)Nc1cc(Nc2nc(C)cc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,IC50,=,8.0,nM,8.10,CHEMBL4411959
CHEMBL5970897,CHEMBL5970897,Cc1nc(F)ccc1[C@H](Nc1cc(C#N)c2ncc(C#N)c(NCC3(C(F)(F)F)CCC3)c2c1)C1=CN(C2(C(F)F)CC2)NN1,IC50,=,8.0,nM,8.10,CHEMBL5736995
CHEMBL598611,CHEMBL598611,C#Cc1cccc(Nc2ncnc3cc(OCCCCCCC(=O)NO)c(OC)cc23)c1,IC50,=,8.2,nM,8.09,CHEMBL1064921
CHEMBL5858630,CHEMBL5858630,CN(C)Cc1ccc(C(=O)N[C@@H]2[C@H]3Oc4ccc(Oc5ccnc6c5CCC(=O)N6)cc4[C@@H]23)cc1C(F)(F)F,IC50,=,8.1,nM,8.09,CHEMBL5730778
CHEMBL4075917,CHEMBL4075917,Cc1n[nH]c2ccc(-c3cc(N[C@@H](CO)c4ccccc4)cnc3-c3ccc(F)cc3O)cc12,IC50,=,8.1,nM,8.09,CHEMBL4018631
CHEMBL1204261,CHEMBL294126,CCOc1cc2ncnc(Nc3cccc(F)c3)c2cc1OCC.Cl,IC50,=,8.17,nM,8.09,CHEMBL916319
CHEMBL5178703,CHEMBL5178703,CCOc1cc2ncnc(Nc3ccc(Oc4cc5nncn5cn4)c(C)c3)c2cc1NC(=O)/C(F)=C/[C@H]1CCCN1C,IC50,=,8.13,nM,8.09,CHEMBL5162303
